Date,Time,PM1.0 ug/m3 (ultrafine particles),"PM2.5 ug/m3 (combustion particles, organic compounds, metals)","PM10 ug/m3  (dust, pollen, mould spores)",PM1.0 ug/m3 (atmos env),PM2.5 ug/m3 (atmos env),PM10 ug/m3 (atmos env),>0.3um in 0.1L air,>0.5um in 0.1L air,>1.0um in 0.1L air,>2.5um in 0.1L air,>5.0um in 0.1L air,>10um in 0.1L air,CO2 in ppm,Temperature in C,Relative Humidity
2024-08-18,17:17:05,6,10,10,6,10,10,1074,305,68,6,0,0,407.73,26.86,42.99
2024-08-18,17:18:05,6,9,9,6,9,9,996,282,59,6,0,0,409.26,26.94,42.88
2024-08-18,17:19:05,6,9,9,6,9,9,996,282,59,6,0,0,391.58,26.89,42.70
2024-08-18,17:20:05,6,9,9,6,9,9,996,282,59,6,0,0,402.41,26.87,42.29
2024-08-18,17:21:05,6,9,9,6,9,9,954,273,57,6,0,0,396.26,26.62,42.65
2024-08-18,17:22:05,6,9,9,6,9,9,954,273,57,6,0,0,399.96,26.73,42.68
2024-08-18,17:23:05,6,9,9,6,9,9,954,273,57,6,0,0,393.35,26.74,42.84
2024-08-18,17:24:05,5,7,7,5,7,7,819,240,55,6,0,0,405.11,26.53,42.90
2024-08-18,17:25:05,5,7,7,5,7,7,819,240,55,6,0,0,395.25,26.68,42.91
2024-08-18,17:26:05,5,7,7,5,7,7,819,240,55,6,0,0,350.87,26.71,42.69
2024-08-18,17:27:05,5,7,7,5,7,7,771,231,50,4,0,0,378.78,26.56,43.46
2024-08-18,17:28:05,5,7,7,5,7,7,771,231,50,4,0,0,386.83,26.54,43.21
2024-08-18,17:29:05,5,7,7,5,7,7,771,231,50,4,0,0,390.37,26.59,42.74
2024-08-18,17:30:05,5,8,9,5,8,9,849,254,53,8,2,2,388.66,26.74,42.92
2024-08-18,17:31:05,5,8,9,5,8,9,849,254,53,8,2,2,375.50,26.59,42.88
2024-08-18,17:32:05,5,8,9,5,8,9,849,254,53,8,2,2,366.99,26.56,42.98
2024-08-18,17:33:05,5,7,9,5,7,9,795,238,49,8,2,2,362.67,26.60,42.48
2024-08-18,17:34:05,5,7,9,5,7,9,795,238,49,8,2,2,375.26,26.44,42.61
2024-08-18,17:35:05,5,7,9,5,7,9,795,238,49,8,2,2,370.40,26.49,43.26
2024-08-18,17:36:05,4,6,9,4,6,9,816,241,47,8,4,4,381.29,26.66,43.17
2024-08-18,17:37:05,4,6,9,4,6,9,816,241,47,8,4,4,383.09,26.77,43.11
2024-08-18,17:38:05,4,6,9,4,6,9,816,241,47,8,4,4,377.59,26.74,42.28
2024-08-18,17:39:05,4,6,9,4,6,9,780,236,45,8,4,4,368.57,26.64,42.57
2024-08-18,17:40:05,5,7,10,5,7,10,780,236,45,8,4,4,383.45,26.79,42.54
2024-08-18,17:41:05,5,7,10,5,7,10,780,236,45,8,4,4,382.79,26.60,42.91
2024-08-18,17:42:05,4,7,10,4,7,10,792,236,45,8,4,4,383.63,26.62,42.96
2024-08-18,17:43:05,4,7,10,4,7,10,792,236,45,8,4,4,379.75,26.66,42.89
2024-08-18,17:44:05,4,7,10,4,7,10,792,236,45,8,4,4,386.29,26.63,43.45
2024-08-18,17:45:05,5,7,10,5,7,10,798,238,43,8,4,4,382.70,26.50,43.29
2024-08-18,17:46:05,5,7,10,5,7,10,798,238,43,8,4,4,388.04,26.56,43.07
2024-08-18,17:47:05,5,7,10,5,7,10,798,238,43,8,4,4,386.16,26.40,43.20
2024-08-18,17:48:05,4,7,10,4,7,10,783,231,43,8,4,4,384.95,26.52,43.32
2024-08-18,17:49:05,4,7,10,4,7,10,783,231,43,8,4,4,384.18,26.44,43.65
2024-08-18,17:50:05,4,7,10,4,7,10,783,231,43,8,4,4,392.02,26.40,43.30
2024-08-18,17:51:05,5,7,10,5,7,10,798,238,43,8,4,4,383.29,26.47,43.38
2024-08-18,17:52:05,5,7,10,5,7,10,798,238,43,8,4,4,387.23,26.33,43.49
2024-08-18,17:53:05,5,7,10,5,7,10,798,238,43,8,4,4,386.44,26.46,43.61
2024-08-18,17:54:05,4,6,10,4,6,10,792,234,41,8,4,4,385.39,26.39,43.66
2024-08-18,17:55:05,4,6,10,4,6,10,792,234,41,8,4,4,378.83,26.39,43.51
2024-08-18,17:56:05,4,6,10,4,6,10,792,234,41,8,4,4,379.71,26.38,43.22
2024-08-18,17:57:05,4,6,9,4,6,9,786,227,43,8,4,4,367.34,26.52,43.44
2024-08-18,17:58:05,4,6,9,4,6,9,786,227,43,8,4,4,370.85,26.57,43.39
2024-08-18,17:59:05,4,6,9,4,6,9,786,227,43,8,4,4,376.42,26.50,43.53
2024-08-18,18:00:05,4,6,8,4,6,8,807,234,40,4,2,2,383.82,26.44,43.48
2024-08-18,18:01:05,4,6,8,4,6,8,807,234,40,4,2,2,385.15,26.56,43.55
2024-08-18,18:02:05,4,6,8,4,6,8,807,234,40,4,2,2,382.62,26.32,43.75
2024-08-18,18:03:05,5,7,8,5,7,8,861,252,42,4,2,2,381.03,26.47,43.91
2024-08-18,18:04:05,5,7,8,5,7,8,861,252,42,4,2,2,386.79,26.46,43.58
2024-08-18,18:05:05,5,7,8,5,7,8,861,252,42,4,2,2,374.27,26.32,43.93
2024-08-18,18:06:05,4,6,6,4,6,6,810,240,42,2,0,0,373.58,26.26,43.91
2024-08-18,18:07:05,4,6,6,4,6,6,810,240,42,2,0,0,381.11,26.40,43.82
2024-08-18,18:08:05,4,6,6,4,6,6,810,240,42,2,0,0,380.44,26.50,43.99
2024-08-18,18:09:05,4,7,7,4,7,7,810,238,44,2,0,0,381.33,26.49,43.80
2024-08-18,18:10:05,4,7,7,4,7,7,810,238,44,2,0,0,385.45,26.49,43.98
2024-08-18,18:11:05,4,7,7,4,7,7,810,238,44,2,0,0,380.34,26.42,43.54
2024-08-18,18:12:05,4,7,7,4,7,7,804,241,49,2,0,0,380.41,26.43,43.33
2024-08-18,18:13:06,4,7,7,4,7,7,804,241,49,2,0,0,383.23,26.49,44.01
2024-08-18,18:14:06,4,7,7,4,7,7,804,241,49,2,0,0,388.51,26.44,43.97
2024-08-18,18:15:06,4,7,9,4,7,9,855,255,51,4,2,2,385.65,26.50,43.86
2024-08-18,18:16:06,4,7,9,4,7,9,855,255,51,4,2,2,372.59,26.25,43.90
2024-08-18,18:17:06,4,7,9,4,7,9,855,255,51,4,2,2,364.74,26.21,43.98
2024-08-18,18:18:06,5,7,9,5,7,9,897,267,51,4,2,2,373.99,26.16,44.14
2024-08-18,18:19:06,5,7,9,5,7,9,897,267,51,4,2,2,373.74,26.26,44.23
2024-08-18,18:20:06,5,7,9,5,7,9,897,267,51,4,2,2,372.75,26.38,44.20
2024-08-18,18:21:06,4,7,9,4,7,9,882,260,51,4,2,2,379.96,26.28,44.08
2024-08-18,18:22:06,4,7,9,4,7,9,882,260,51,4,2,2,397.09,26.33,44.44
2024-08-18,18:23:06,4,7,9,4,7,9,882,260,51,4,2,2,398.43,26.28,44.11
2024-08-18,18:24:06,5,7,9,5,7,9,918,271,58,4,2,2,398.75,26.22,44.36
2024-08-18,18:25:06,5,7,9,5,7,9,918,271,58,4,2,2,398.34,26.39,44.16
2024-08-18,18:26:06,5,7,9,5,7,9,918,271,58,4,2,2,395.09,26.39,43.95
2024-08-18,18:27:06,5,7,9,5,7,9,924,278,58,2,2,2,398.46,26.33,44.16
2024-08-18,18:28:06,5,7,9,5,7,9,924,278,58,2,2,2,393.74,26.29,44.21
2024-08-18,18:29:06,5,7,9,5,7,9,924,278,58,2,2,2,396.72,26.33,44.20
2024-08-18,18:30:06,4,7,8,4,7,8,861,255,58,2,2,2,396.45,26.21,43.78
2024-08-18,18:31:06,4,7,8,4,7,8,861,255,58,2,2,2,397.76,26.22,44.76
2024-08-18,18:32:06,4,7,8,4,7,8,861,255,58,2,2,2,408.18,26.16,44.66
2024-08-18,18:33:06,4,7,8,4,7,8,828,239,58,4,2,2,397.96,26.23,44.52
2024-08-18,18:34:06,4,7,8,4,7,8,828,239,58,4,2,2,394.85,26.09,44.91
2024-08-18,18:35:06,4,7,8,4,7,8,828,239,58,4,2,2,403.78,26.05,45.01
2024-08-18,18:36:06,4,7,8,4,7,8,843,246,54,4,2,2,409.75,26.12,45.02
2024-08-18,18:37:06,4,7,8,4,7,8,843,246,54,4,2,2,407.90,26.21,44.77
2024-08-18,18:38:06,4,7,8,4,7,8,843,246,54,4,2,2,413.87,26.16,44.66
2024-08-18,18:39:06,4,6,8,4,6,8,837,246,54,4,2,2,422.91,26.08,44.82
2024-08-18,18:40:06,4,6,8,4,6,8,837,246,54,4,2,2,408.33,26.02,44.47
2024-08-18,18:41:06,4,6,8,4,6,8,837,246,54,4,2,2,412.78,26.06,44.85
2024-08-18,18:42:06,4,6,7,4,6,7,816,241,47,4,2,2,417.20,26.05,44.91
2024-08-18,18:43:06,4,6,7,4,6,7,816,241,47,4,2,2,429.58,26.05,44.78
2024-08-18,18:44:06,4,6,7,4,6,7,816,241,47,4,2,2,437.81,26.05,44.72
2024-08-18,18:45:06,4,6,6,4,6,6,858,243,45,2,0,0,432.00,26.25,44.84
2024-08-18,18:46:06,4,6,6,4,6,6,858,243,45,2,0,0,434.88,26.25,44.37
2024-08-18,18:47:06,4,6,6,4,6,6,858,243,45,2,0,0,430.80,26.32,44.73
2024-08-18,18:48:06,4,7,7,4,7,7,858,245,52,4,0,0,429.77,26.28,44.85
2024-08-18,18:49:06,4,7,7,4,7,7,858,245,52,4,0,0,433.68,26.23,44.93
2024-08-18,18:50:06,4,7,7,4,7,7,858,245,52,4,0,0,435.89,26.16,44.72
2024-08-18,18:51:06,4,7,7,4,7,7,837,243,54,6,0,0,439.25,26.25,45.16
2024-08-18,18:52:06,4,7,7,4,7,7,837,243,54,6,0,0,451.05,26.32,45.26
2024-08-18,18:53:06,4,7,7,4,7,7,837,243,54,6,0,0,462.58,26.36,44.72
2024-08-18,18:54:06,4,7,7,4,7,7,807,232,54,6,0,0,457.27,26.33,44.72
2024-08-18,18:55:06,4,7,7,4,7,7,807,232,54,6,0,0,455.81,26.43,44.72
2024-08-18,18:56:06,4,7,7,4,7,7,807,232,54,6,0,0,452.44,26.28,44.51
2024-08-18,18:57:06,4,7,7,4,7,7,792,220,50,6,0,0,445.37,26.11,44.58
2024-08-18,18:58:06,4,7,7,4,7,7,792,220,50,6,0,0,440.92,25.94,44.85
2024-08-18,18:59:06,4,7,7,4,7,7,792,220,50,6,0,0,435.86,26.02,45.12
2024-08-18,19:00:06,4,7,7,4,7,7,798,229,50,6,0,0,435.71,26.08,44.84
2024-08-18,19:01:06,4,7,7,4,7,7,798,229,50,6,0,0,432.06,26.01,44.54
2024-08-18,19:02:06,4,7,7,4,7,7,798,229,50,6,0,0,419.80,25.99,45.07
2024-08-18,19:03:06,4,7,7,4,7,7,846,248,50,4,0,0,427.77,26.11,45.11
2024-08-18,19:04:06,4,7,7,4,7,7,846,248,50,4,0,0,433.92,25.98,44.90
2024-08-18,19:05:06,4,7,7,4,7,7,846,248,50,4,0,0,433.97,26.05,45.07
2024-08-18,19:06:06,4,7,7,4,7,7,861,253,56,4,0,0,431.31,26.06,44.80
2024-08-18,19:07:06,4,7,7,4,7,7,861,253,56,4,0,0,429.96,26.09,44.91
2024-08-18,19:08:07,4,7,7,4,7,7,861,253,56,4,0,0,433.76,26.04,45.28
2024-08-18,19:09:07,4,7,9,4,7,9,918,267,56,6,2,0,432.95,26.06,44.67
2024-08-18,19:10:07,4,7,9,4,7,9,918,267,56,6,2,0,427.86,26.01,44.89
2024-08-18,19:11:07,4,7,9,4,7,9,918,267,56,6,2,0,412.02,25.96,44.48
2024-08-18,19:12:07,4,7,8,4,7,8,897,260,52,6,2,0,422.56,25.91,44.93
2024-08-18,19:13:07,4,7,8,4,7,8,897,260,52,6,2,0,427.80,25.85,45.11
2024-08-18,19:14:07,4,7,8,4,7,8,897,260,52,6,2,0,423.86,25.89,45.17
2024-08-18,19:15:07,4,7,9,4,7,9,783,239,54,8,4,2,433.98,25.73,45.20
2024-08-18,19:16:07,4,7,9,4,7,9,783,239,54,8,4,2,433.84,25.68,45.00
2024-08-18,19:17:07,4,7,9,4,7,9,783,239,54,8,4,2,444.82,25.78,45.21
2024-08-18,19:18:07,4,6,9,4,6,9,750,230,45,8,4,2,432.02,25.85,44.96
2024-08-18,19:19:07,4,6,9,4,6,9,750,230,45,8,4,2,427.11,25.85,45.07
2024-08-18,19:20:07,4,6,9,4,6,9,750,230,45,8,4,2,424.94,25.88,45.10
2024-08-18,19:21:07,4,6,9,4,6,9,792,241,43,6,4,2,420.01,25.74,45.27
2024-08-18,19:22:07,4,6,9,4,6,9,792,241,43,6,4,2,422.27,25.95,45.15
2024-08-18,19:23:07,4,6,9,4,6,9,792,241,43,6,4,2,424.26,25.95,44.76
2024-08-18,19:24:07,4,6,10,4,6,10,828,250,47,8,6,4,425.34,25.95,44.91
2024-08-18,19:25:07,4,6,10,4,6,10,828,250,47,8,6,4,424.84,25.78,45.40
2024-08-18,19:26:07,4,6,10,4,6,10,828,250,47,8,6,4,419.53,25.78,45.09
2024-08-18,19:27:07,4,6,10,4,6,10,816,248,47,8,6,4,414.90,25.87,44.96
2024-08-18,19:28:07,4,6,10,4,6,10,816,248,47,8,6,4,406.30,25.78,45.01
2024-08-18,19:29:07,4,6,10,4,6,10,816,248,47,8,6,4,409.43,25.84,44.30
2024-08-18,19:30:07,4,6,10,4,6,10,768,232,43,8,6,4,405.29,25.84,44.38
2024-08-18,19:31:07,4,6,10,4,6,10,768,232,43,8,6,4,402.27,25.89,44.48
2024-08-18,19:32:07,4,6,10,4,6,10,768,232,43,8,6,4,399.37,25.80,44.98
2024-08-18,19:33:07,4,6,10,4,6,10,774,229,48,8,6,4,403.31,25.80,44.53
2024-08-18,19:34:07,4,6,10,4,6,10,774,229,48,8,6,4,401.13,25.91,45.06
2024-08-18,19:35:07,4,6,10,4,6,10,774,229,48,8,6,4,399.11,25.91,44.06
2024-08-18,19:36:07,4,6,12,4,6,12,780,229,53,10,8,6,407.41,25.85,44.88
2024-08-18,19:37:07,4,6,12,4,6,12,780,229,53,10,8,6,406.03,25.84,44.82
2024-08-18,19:38:07,4,6,12,4,6,12,780,229,53,10,8,6,405.59,25.63,44.94
2024-08-18,19:39:07,4,6,11,4,6,11,771,229,53,8,6,6,408.05,25.67,45.02
2024-08-18,19:40:07,4,6,11,4,6,11,771,229,53,8,6,6,407.01,25.67,44.85
2024-08-18,19:41:07,4,6,11,4,6,11,771,229,53,8,6,6,421.08,25.67,45.15
2024-08-18,19:42:07,4,6,13,4,6,13,786,229,57,10,8,8,426.01,25.58,45.05
2024-08-18,19:43:07,4,6,13,4,6,13,786,229,57,10,8,8,429.91,25.80,45.02
2024-08-18,19:44:07,4,6,13,4,6,13,786,229,57,10,8,8,434.94,25.64,44.99
2024-08-18,19:45:07,3,6,11,3,6,11,786,225,53,8,6,6,432.69,25.58,45.30
2024-08-18,19:46:07,3,6,11,3,6,11,786,225,53,8,6,6,432.20,25.71,45.00
2024-08-18,19:47:07,3,6,11,3,6,11,786,225,53,8,6,6,428.82,25.40,45.08
2024-08-18,19:48:07,3,5,10,3,5,10,756,213,53,6,6,6,426.55,25.50,45.41
2024-08-18,19:49:07,3,5,10,3,5,10,756,213,53,6,6,6,424.18,25.67,44.98
2024-08-18,19:50:07,3,5,10,3,5,10,756,213,53,6,6,6,420.70,25.71,44.35
2024-08-18,19:51:07,3,6,11,3,6,11,750,216,57,6,6,6,411.34,25.68,45.09
2024-08-18,19:52:07,3,6,11,3,6,11,750,216,57,6,6,6,415.44,25.61,44.66
2024-08-18,19:53:07,3,6,11,3,6,11,750,216,57,6,6,6,416.29,25.63,44.98
2024-08-18,19:54:07,3,7,10,3,7,10,765,225,60,6,4,4,414.77,25.63,44.95
2024-08-18,19:55:07,3,7,10,3,7,10,765,225,60,6,4,4,410.03,25.51,45.21
2024-08-18,19:56:07,3,7,10,3,7,10,765,225,60,6,4,4,413.36,25.56,45.02
2024-08-18,19:57:07,4,8,11,4,8,11,813,244,67,8,4,4,417.37,25.58,44.92
2024-08-18,19:58:07,4,8,11,4,8,11,813,244,67,8,4,4,419.75,25.58,45.46
2024-08-18,19:59:07,4,8,11,4,8,11,813,244,67,8,4,4,424.12,25.56,45.01
2024-08-18,20:00:07,4,8,11,4,8,11,834,248,69,8,4,4,424.95,25.57,45.05
2024-08-18,20:01:07,4,8,11,4,8,11,834,248,69,8,4,4,423.11,25.33,44.99
2024-08-18,20:02:07,4,8,11,4,8,11,834,248,69,8,4,4,421.40,25.37,45.58
2024-08-18,20:03:07,4,7,11,4,7,11,822,237,64,8,4,4,426.05,25.37,45.58
2024-08-18,20:04:08,4,7,11,4,7,11,822,237,64,8,4,4,423.43,25.38,45.38
2024-08-18,20:05:08,4,7,11,4,7,11,822,237,64,8,4,4,422.00,25.41,45.33
2024-08-18,20:06:08,4,7,8,4,7,8,807,230,53,6,2,2,418.64,25.38,45.20
2024-08-18,20:07:08,4,7,8,4,7,8,807,230,53,6,2,2,414.87,25.41,44.79
2024-08-18,20:08:08,4,7,8,4,7,8,807,230,53,6,2,2,413.03,25.23,45.44
2024-08-18,20:09:08,3,7,9,3,7,9,795,225,58,6,2,2,407.68,25.27,45.74
2024-08-18,20:10:08,3,7,9,3,7,9,795,225,58,6,2,2,414.34,25.32,45.28
2024-08-18,20:11:08,3,7,9,3,7,9,795,225,58,6,2,2,410.04,25.33,45.40
2024-08-18,20:12:08,3,8,8,3,8,8,795,225,58,6,0,0,415.08,25.26,45.84
2024-08-18,20:13:08,3,8,8,3,8,8,795,225,58,6,0,0,414.14,25.23,45.49
2024-08-18,20:14:08,3,8,8,3,8,8,795,225,58,6,0,0,408.78,25.16,45.33
2024-08-18,20:15:08,4,8,8,4,8,8,825,234,65,6,0,0,406.19,25.19,45.70
2024-08-18,20:16:08,4,8,8,4,8,8,825,234,65,6,0,0,408.19,25.23,45.48
